accident_id,occr_date,daynight,wday,assault,damaged,assault_id,damaged_id,location_id,violation_id,road_type_l_id,road_type_id,acc_type_l_id,acc_type_id,acc_type_id,acc_type_l_id,acc_type,acc_type_l_id,acc_type_l,assault_id,assault,accident_id,death,serious,injured,slight,wound,damaged_id,damaged,violation_id,violation,road_type_id,road_type_l_id,road_form,road_type_l_id,road_form_l,accident_id,assault_id,damaged_id,location_id,sido,sgg,weather_id,area_id,area_nm,measure_dt,temperature,rainfall,wind_speed,wind_direction,humidity,snow_drifts,ground_temperature
26140,00:00.0,2,목,화물차,보행자,8,1,149,20,1,11,4,15,15,2,기타,4,차대사람,8,화물차,26140,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,26140,8,1,149,경남,양산시,610256,257,양산시,00:00.0,1.5,0,0.6,140,37,0,-0.5
23946,00:00.0,2,수,화물차,0,8,17,72,20,5,6,2,20,20,2,공작물충돌,2,차량단독,8,화물차,23946,1,2,0,1,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23946,8,17,72,전남,해남,638645,261,해남,00:00.0,-1.4,0,0.7,110,84,0,4.1
23141,00:00.0,2,토,승용차,0,10,17,162,20,5,6,2,2,2,2,전도전복,2,차량단독,10,승용차,23141,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23141,10,17,162,전남,보성군,614193,258,보성군,00:00.0,21.1,0,1.4,270,91,0,20.9
23962,00:00.0,2,수,승합차,0,2,17,47,20,1,9,2,2,2,2,전도전복,2,차량단독,2,승합차,23962,1,15,10,4,0,17,0,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,23962,2,17,47,경남,합천,771000,285,합천,00:00.0,6.8,0,1,230,85,0,8.8
29629,00:00.0,2,금,이륜차,0,7,17,47,20,5,6,2,20,20,2,공작물충돌,2,차량단독,7,이륜차,29629,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29629,7,17,47,경남,합천,772911,285,합천,00:00.0,25.9,0,1,230,79,0,25.9
29051,00:00.0,1,수,이륜차,보행자,7,1,47,19,5,6,4,9,9,4,횡단중,4,차대사람,7,이륜차,29051,1,2,1,0,0,1,보행자,19,안전거리 미확보,6,5,기타단일로,5,단일로,29051,7,1,47,경남,합천,775204,285,합천,00:00.0,12,0,0.5,90,92,0,17.3
30530,00:00.0,1,수,이륜차,화물차,7,15,72,20,5,6,3,18,18,3,측면직각충돌,3,차대차,7,이륜차,30530,1,2,1,0,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,30530,7,15,72,전남,해남,640990,261,해남,00:00.0,25,0,5.5,90,65,0,38.6
29454,00:00.0,1,화,화물차,보행자,8,1,72,20,5,6,4,15,15,2,기타,4,차대사람,8,화물차,29454,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29454,8,1,72,전남,해남,643479,261,해남,00:00.0,16.2,0,0.8,180,84,0,19.2
28444,00:00.0,1,토,농기계,0,5,17,72,20,5,6,2,8,8,2,도로이탈 추락,2,차량단독,5,농기계,28444,2,2,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,28444,5,17,72,전남,해남,642639,261,해남,00:00.0,25.7,0,3.4,230,93,0,24.3
27780,00:00.0,2,화,농기계,0,5,17,72,20,5,6,2,13,13,2,도로이탈 기타,2,차량단독,5,농기계,27780,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27780,5,17,72,전남,해남,642648,261,해남,00:00.0,25.5,0,4.7,250,88,0,28.1
27574,00:00.0,1,월,이륜차,승용차,7,16,121,3,5,6,3,5,5,3,정면충돌,3,차대차,7,이륜차,27574,1,1,0,0,0,16,승용차,3,중앙선 침범,6,5,기타단일로,5,단일로,27574,7,16,121,경남,의령군,658483,263,의령군,00:00.0,19.3,0,1.3,20,78,0,18.4
29920,00:00.0,2,목,승용차,농기계,10,4,92,3,5,6,3,18,18,3,측면직각충돌,3,차대차,10,승용차,29920,1,1,0,0,0,4,농기계,3,중앙선 침범,6,5,기타단일로,5,단일로,29920,10,4,92,경남,밀양,783345,288,밀양,00:00.0,26.4,0,1.4,180,63,0,26.8
25552,00:00.0,1,화,승용차,승용차,10,16,53,5,1,9,3,18,18,3,측면직각충돌,3,차대차,10,승용차,25552,1,5,1,3,0,16,승용차,5,교차로 통행방법 위반,9,1,교차로내,1,교차로,25552,10,16,53,경북,영주,697149,272,영주,00:00.0,5.2,0,3.7,270,36,0,5.1
25118,00:00.0,2,수,승용차,보행자,10,1,80,20,1,11,4,9,9,4,횡단중,4,차대사람,10,승용차,25118,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,25118,10,1,80,경남,거제,795683,294,거제,00:00.0,-2.1,0,3.4,290,41,0,-1.4
25564,00:00.0,1,토,화물차,승용차,8,16,26,2,1,9,3,18,18,3,측면직각충돌,3,차대차,8,화물차,25564,1,5,4,0,0,16,승용차,2,신호위반,9,1,교차로내,1,교차로,25564,8,16,26,경남,함양군,670409,264,함양군,00:00.0,-1.7,0,0,0,91,0,-0.7
23951,00:00.0,2,화,승용차,보행자,10,1,23,20,5,4,4,7,7,4,보도통행중,4,차대사람,10,승용차,23951,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,4,5,교량위,5,단일로,23951,10,1,23,전남,광양시,673898,266,광양시,00:00.0,11.7,0,2.1,270,53,0,8.2
24484,00:00.0,2,토,승용차,0,10,17,49,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,24484,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24484,10,17,49,경북,문경,699293,273,문경,00:00.0,-8.6,0,2,290,45,0,-6.2
23623,00:00.0,1,수,이륜차,승용차,7,16,13,3,1,11,3,18,18,3,측면직각충돌,3,차대차,7,이륜차,23623,1,1,0,0,0,16,승용차,3,중앙선 침범,11,1,교차로부근,1,교차로,23623,7,16,13,경북,영덕,718313,277,영덕,00:00.0,14.6,0,2,110,61,0,27
31623,00:00.0,1,월,화물차,농기계,8,4,91,20,7,14,3,15,15,2,기타,3,차대차,8,화물차,31623,1,1,0,0,0,4,농기계,20,안전운전 의무 불이행,14,7,기타/불명,7,기타/불명,31623,8,4,91,경북,구미,737343,279,구미,00:00.0,26.4,0,0.9,160,58,0,32.3
33140,00:00.0,1,수,화물차,화물차,8,15,124,3,5,6,3,15,15,2,기타,3,차대차,8,화물차,33140,1,6,5,0,0,15,화물차,3,중앙선 침범,6,5,기타단일로,5,단일로,33140,8,15,124,경북,의성,731118,278,의성,00:00.0,8.2,0,0.6,360,94,0,11.5
25697,00:00.0,1,금,화물차,0,8,17,91,20,1,11,2,2,2,2,전도전복,2,차량단독,8,화물차,25697,1,1,0,0,0,17,0,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,25697,8,17,91,경북,구미,734073,279,구미,00:00.0,-8.1,0,1,110,56,0,-4.4
24731,00:00.0,2,토,승용차,승용차,10,16,91,20,1,11,3,15,15,2,기타,3,차대차,10,승용차,24731,1,2,0,1,0,16,승용차,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,24731,10,16,91,경북,구미,734087,279,구미,00:00.0,-9.1,0,0.4,0,72,0,-4.2
27111,00:00.0,2,토,승용차,0,10,17,5,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,27111,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27111,10,17,5,경북,영천,746231,281,영천,00:00.0,20.2,0,0.6,70,84,0,20.4
23778,00:00.0,1,토,승용차,보행자,10,1,21,15,1,11,4,7,7,4,보도통행중,4,차대사람,10,승용차,23778,1,1,0,0,0,1,보행자,15,기타(운전자법규위반),11,1,교차로부근,1,교차로,23778,10,1,21,경북,경주시,754523,283,경주시,00:00.0,24.4,0,4.8,20,51,0,46.9
28293,00:00.0,1,금,화물차,보행자,8,1,5,16,5,17,4,9,9,4,횡단중,4,차대사람,8,화물차,28293,1,2,1,0,0,1,보행자,16,과속,17,5,횡단보도상,5,단일로,28293,8,1,5,경북,영천,749075,281,영천,00:00.0,19.5,0,3.4,360,33,0,36.1
26631,00:00.0,2,금,화물차,보행자,8,1,21,20,5,6,4,21,21,4,길가장자리구역통행중,4,차대사람,8,화물차,26631,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26631,8,1,21,경북,경주시,757194,283,경주시,00:00.0,17.7,0,0.5,140,88,0,17.8
29912,00:00.0,1,수,승용차,보행자,10,1,146,20,1,9,4,9,9,4,횡단중,4,차대사람,10,승용차,29912,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,29912,10,1,146,경남,거창,765413,284,거창,00:00.0,25.6,0,4.1,230,67,0,26.8
29220,00:00.0,2,화,화물차,보행자,8,1,21,20,1,11,4,15,15,2,기타,4,차대사람,8,화물차,29220,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,29220,8,1,21,경북,경주시,757287,283,경주시,00:00.0,19.7,0,3,50,66,0,19.2
25234,00:00.0,2,토,이륜차,농기계,7,4,146,20,5,6,3,12,12,3,주정차중 추돌,3,차대차,7,이륜차,25234,1,1,0,0,0,4,농기계,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25234,7,4,146,경남,거창,766502,284,거창,00:00.0,15.5,0,3.4,270,70,0,17.3
31632,00:00.0,2,일,승용차,승용차,10,16,80,20,5,6,3,10,10,3,진행중 추돌,3,차대차,10,승용차,31632,1,2,0,1,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,31632,10,16,80,경남,거제,798636,294,거제,00:00.0,19.7,0,1.3,160,75,0,20.7
27085,00:00.0,2,금,승용차,화물차,10,15,92,3,5,4,3,5,5,3,정면충돌,3,차대차,10,승용차,27085,2,4,2,0,0,15,화물차,3,중앙선 침범,4,5,교량위,5,단일로,27085,10,15,92,경남,밀양,783705,288,밀양,00:00.0,21.2,0,0.9,200,64,0,22.7
25435,00:00.0,1,토,건설기계,보행자,12,1,92,20,5,6,4,15,15,2,기타,4,차대사람,12,건설기계,25435,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25435,12,1,92,경남,밀양,784564,288,밀양,00:00.0,15.9,0,1.3,180,35,0,25.2
26885,00:00.0,1,금,화물차,보행자,8,1,81,2,1,11,4,16,16,4,차도통행중,4,차대사람,8,화물차,26885,1,1,0,0,0,1,보행자,2,신호위반,11,1,교차로부근,1,교차로,26885,8,1,81,경기,파주,33037,99,파주,00:00.0,21.5,0,0.4,0,57,0,22.4
25826,00:00.0,2,수,자전거,승용차,9,16,80,20,7,14,3,15,15,2,기타,3,차대차,9,자전거,25826,1,1,0,0,0,16,승용차,20,안전운전 의무 불이행,14,7,기타/불명,7,기타/불명,25826,9,16,80,경남,거제,802561,294,거제,00:00.0,9.4,0,0.1,0,69,0,8.1
23383,00:00.0,1,월,화물차,화물차,8,15,105,20,1,11,3,10,10,3,진행중 추돌,3,차대차,8,화물차,23383,1,2,0,1,0,15,화물차,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,23383,8,15,105,강원,속초,3224,90,속초,00:00.0,16,0,0.6,290,88,0,16.5
27762,00:00.0,1,금,승용차,자전거,10,6,105,20,1,9,3,10,10,3,진행중 추돌,3,차대차,10,승용차,27762,1,1,0,0,0,6,자전거,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,27762,10,6,105,강원,속초,5342,90,속초,00:00.0,27.8,0,1.7,90,85,0,36.5
26639,00:00.0,1,목,승용차,승용차,10,16,107,3,5,6,3,5,5,3,정면충돌,3,차대차,10,승용차,26639,1,3,2,0,0,16,승용차,3,중앙선 침범,6,5,기타단일로,5,단일로,26639,10,16,107,강원,강릉,75581,105,강릉,00:00.0,32.4,0,2.6,90,49,0,53
23406,00:00.0,2,수,원동기장치자전거,0,3,17,153,20,5,6,2,2,2,2,전도전복,2,차량단독,3,원동기장치자전거,23406,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23406,3,17,153,강원,철원,12742,95,철원,00:00.0,17.8,0,4.2,20,71,0,19.7
26095,00:00.0,2,화,승용차,보행자,10,1,67,20,5,6,4,16,16,4,차도통행중,4,차대사람,10,승용차,26095,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26095,10,1,67,강원,춘천,52365,101,춘천,00:00.0,-5.3,0,1.7,250,57,4.2,-1.8
27344,00:00.0,1,토,원동기장치자전거,승용차,3,16,81,2,1,9,3,15,15,2,기타,3,차대차,3,원동기장치자전거,27344,1,1,0,0,0,16,승용차,2,신호위반,9,1,교차로내,1,교차로,27344,3,16,81,경기,파주,32889,99,파주,00:00.0,18.2,0,1.8,270,55,0,23.2
29562,00:00.0,1,목,승용차,화물차,10,15,81,20,5,6,3,15,15,2,기타,3,차대차,10,승용차,29562,1,2,0,1,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29562,10,15,81,경기,파주,33349,99,파주,00:00.0,15.8,0,2,250,42,0,14.2
22878,00:00.0,2,일,승합차,승용차,2,16,148,2,1,9,3,18,18,3,측면직각충돌,3,차대차,2,승합차,22878,1,4,0,3,0,16,승용차,2,신호위반,9,1,교차로내,1,교차로,22878,2,16,148,서울,서울,87831,108,서울,00:00.0,-0.1,0,1.3,290,73,0,-1.2
23027,00:00.0,2,일,승용차,보행자,10,1,148,20,1,11,4,9,9,4,횡단중,4,차대사람,10,승용차,23027,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,23027,10,1,148,서울,서울,87831,108,서울,00:00.0,-0.1,0,1.3,290,73,0,-1.2
24462,00:00.0,1,일,승용차,승용차,10,16,148,20,5,6,3,18,18,3,측면직각충돌,3,차대차,10,승용차,24462,1,2,1,0,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24462,10,16,148,서울,서울,88177,108,서울,00:00.0,-1.1,0,1.8,270,35,0,2.5
25724,00:00.0,2,수,승합차,보행자,2,1,148,7,5,6,4,9,9,4,횡단중,4,차대사람,2,승합차,25724,1,1,0,0,0,1,보행자,7,보행자 보호의무 위반,6,5,기타단일로,5,단일로,25724,2,1,148,서울,서울,88255,108,서울,00:00.0,2.8,0,2.8,290,39,0,-0.1
24497,00:00.0,1,목,자전거,승합차,9,11,148,20,5,6,3,15,15,2,기타,3,차대차,9,자전거,24497,1,1,0,0,0,11,승합차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24497,9,11,148,서울,서울,88444,108,서울,00:00.0,1.6,0,4.6,270,47,0,1.8
24146,00:00.0,2,금,승용차,0,10,17,148,20,5,4,2,20,20,2,공작물충돌,2,차량단독,10,승용차,24146,1,1,0,0,0,17,0,20,안전운전 의무 불이행,4,5,교량위,5,단일로,24146,10,17,148,서울,서울,88626,108,서울,00:00.0,-14.3,0,2,50,63,3.6,-6.5
24054,00:00.0,1,금,이륜차,0,7,17,148,20,1,11,2,20,20,2,공작물충돌,2,차량단독,7,이륜차,24054,1,1,0,0,0,17,0,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,24054,7,17,148,서울,서울,89475,108,서울,00:00.0,7.7,0,1.5,110,33,0,13.5
23848,00:00.0,2,토,승용차,보행자,10,1,148,16,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,23848,1,2,1,0,0,1,보행자,16,과속,6,5,기타단일로,5,단일로,23848,10,1,148,서울,서울,91168,108,서울,00:00.0,14.3,0,0.4,0,61,0,13.4
23308,00:00.0,2,일,승용차,보행자,10,1,148,20,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,23308,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23308,10,1,148,서울,서울,91190,108,서울,00:00.0,17.2,0,2.7,270,35,0,15.8
23226,00:00.0,2,화,원동기장치자전거,승합차,3,11,148,3,5,6,3,5,5,3,정면충돌,3,차대차,3,원동기장치자전거,23226,1,3,1,1,0,11,승합차,3,중앙선 침범,6,5,기타단일로,5,단일로,23226,3,11,148,서울,서울,91596,108,서울,00:00.0,19.9,0,3.8,250,81,0,21.8
28397,00:00.0,2,월,승용차,승합차,10,11,148,20,5,6,3,12,12,3,주정차중 추돌,3,차대차,10,승용차,28397,1,1,0,0,0,11,승합차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,28397,10,11,148,서울,서울,91736,108,서울,00:00.0,24.3,0,3.7,290,53,0,27.6
31840,00:00.0,1,목,건설기계,화물차,12,15,148,2,5,4,3,12,12,3,주정차중 추돌,3,차대차,12,건설기계,31840,1,1,0,0,0,15,화물차,2,신호위반,4,5,교량위,5,단일로,31840,12,15,148,서울,서울,94323,108,서울,00:00.0,22.9,0,2.4,110,43,0,31.9
28894,00:00.0,2,금,화물차,보행자,8,1,148,20,5,6,4,15,15,2,기타,4,차대사람,8,화물차,28894,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,28894,8,1,148,서울,서울,94337,108,서울,00:00.0,16.9,0,2,50,74,0,14.9
22750,00:00.0,2,일,승용차,보행자,10,1,148,20,5,6,4,16,16,4,차도통행중,4,차대사람,10,승용차,22750,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22750,10,1,148,서울,서울,87830,108,서울,00:00.0,0.3,0,2.3,270,72,0,-0.6
22808,00:00.0,2,수,승용차,보행자,10,1,148,2,1,11,4,9,9,4,횡단중,4,차대사람,10,승용차,22808,1,1,0,0,0,1,보행자,2,신호위반,11,1,교차로부근,1,교차로,22808,10,1,148,서울,서울,88090,108,서울,00:00.0,-6.8,0,1.9,290,36,0,-6
24720,00:00.0,2,토,화물차,보행자,8,1,148,2,1,11,4,15,15,2,기타,4,차대사람,8,화물차,24720,1,1,0,0,0,1,보행자,2,신호위반,11,1,교차로부근,1,교차로,24720,8,1,148,서울,서울,88159,108,서울,00:00.0,0.6,0,2.8,270,53,0,-0.8
24721,00:00.0,1,월,화물차,보행자,8,1,148,7,1,11,4,16,16,4,차도통행중,4,차대사람,8,화물차,24721,1,1,0,0,0,1,보행자,7,보행자 보호의무 위반,11,1,교차로부근,1,교차로,24721,8,1,148,서울,서울,88206,108,서울,00:00.0,6.7,0,0.5,320,39,0,1.2
24170,00:00.0,2,금,승용차,보행자,10,1,148,20,5,16,4,9,9,4,횡단중,4,차대사람,10,승용차,24170,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,16,5,횡단보도부근,5,단일로,24170,10,1,148,서울,서울,88308,108,서울,00:00.0,4.9,0,3.4,70,52,0,1.2
23775,00:00.0,2,화,승용차,보행자,10,1,148,20,5,6,4,16,16,4,차도통행중,4,차대사람,10,승용차,23775,1,4,1,2,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23775,10,1,148,서울,서울,89390,108,서울,00:00.0,2.8,0,4,70,91,0,3.3
33955,00:00.0,2,토,승용차,보행자,10,1,148,16,1,9,4,9,9,4,횡단중,4,차대사람,10,승용차,33955,1,2,1,0,0,1,보행자,16,과속,9,1,교차로내,1,교차로,33955,10,1,148,서울,서울,89507,108,서울,00:00.0,2.4,0,6.2,270,39,0,2.5
23603,00:00.0,2,월,승용차,보행자,10,1,148,20,5,17,4,9,9,4,횡단중,4,차대사람,10,승용차,23603,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,17,5,횡단보도상,5,단일로,23603,10,1,148,서울,서울,89556,108,서울,00:00.0,-0.9,0,4,290,63,0,-0.7
32593,00:00.0,2,금,화물차,보행자,8,1,148,20,5,17,4,9,9,4,횡단중,4,차대사람,8,화물차,32593,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,17,5,횡단보도상,5,단일로,32593,8,1,148,서울,서울,90978,108,서울,00:00.0,13.5,0,3.5,70,60,0,14.8
23215,00:00.0,2,토,승용차,승용차,10,16,148,20,1,9,3,15,15,2,기타,3,차대차,10,승용차,23215,1,1,0,0,0,16,승용차,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,23215,10,16,148,서울,서울,91166,108,서울,00:00.0,15.2,0,0.6,320,56,0,14.8
23232,00:00.0,2,금,승용차,원동기장치자전거,10,2,148,3,5,6,3,15,15,2,기타,3,차대차,10,승용차,23232,1,1,0,0,0,2,원동기장치자전거,3,중앙선 침범,6,5,기타단일로,5,단일로,23232,10,2,148,서울,서울,91665,108,서울,00:00.0,21.2,0.5,2.1,180,72,0,22.4
27726,00:00.0,2,수,이륜차,승용차,7,16,148,3,1,11,3,18,18,3,측면직각충돌,3,차대차,7,이륜차,27726,1,1,0,0,0,16,승용차,3,중앙선 침범,11,1,교차로부근,1,교차로,27726,7,16,148,서울,서울,94138,108,서울,00:00.0,20.4,0,2.2,270,52,0,16.5
29150,00:00.0,1,목,승합차,보행자,2,1,148,20,5,6,4,9,9,4,횡단중,4,차대사람,2,승합차,29150,1,3,1,1,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29150,2,1,148,서울,서울,94156,108,서울,00:00.0,23.7,0,3.8,230,49,0,26.1
29927,00:00.0,1,목,이륜차,승용차,7,16,148,3,5,6,3,18,18,3,측면직각충돌,3,차대차,7,이륜차,29927,1,2,0,1,0,16,승용차,3,중앙선 침범,6,5,기타단일로,5,단일로,29927,7,16,148,서울,서울,94157,108,서울,00:00.0,23,0,1.6,270,55,0,23.8
28534,00:00.0,2,토,승용차,보행자,10,1,148,7,5,17,4,9,9,4,횡단중,4,차대사람,10,승용차,28534,1,1,0,0,0,1,보행자,7,보행자 보호의무 위반,17,5,횡단보도상,5,단일로,28534,10,1,148,서울,서울,94191,108,서울,00:00.0,17.1,0,0.3,0,74,0,14.2
29541,00:00.0,1,목,승용차,자전거,10,6,90,20,1,11,3,18,18,3,측면직각충돌,3,차대차,10,승용차,29541,1,1,0,0,0,6,자전거,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,29541,10,6,90,인천,인천,103268,112,인천,00:00.0,19.7,0,1.6,270,76,0,22.4
28955,00:00.0,2,화,원동기장치자전거,건설기계,3,18,148,2,1,9,3,5,5,3,정면충돌,3,차대차,3,원동기장치자전거,28955,1,1,0,0,0,18,건설기계,2,신호위반,9,1,교차로내,1,교차로,28955,3,18,148,서울,서울,94952,108,서울,00:00.0,12.3,0,2.5,230,50,0,10.4
29547,00:00.0,1,수,화물차,보행자,8,1,148,20,5,6,4,9,9,4,횡단중,4,차대사람,8,화물차,29547,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29547,8,1,148,서울,서울,94965,108,서울,00:00.0,10.5,0,2.3,70,73,0,9.7
25232,00:00.0,1,일,원동기장치자전거,0,3,17,148,20,5,6,2,20,20,2,공작물충돌,2,차량단독,3,원동기장치자전거,25232,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25232,3,17,148,서울,서울,95060,108,서울,00:00.0,13,0,3.3,250,75,0,10.9
26123,00:00.0,2,토,승용차,0,10,17,148,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,26123,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26123,10,17,148,서울,서울,95202,108,서울,00:00.0,4.1,0,1.9,20,59,0,1.2
24861,00:00.0,1,금,화물차,보행자,8,1,148,2,5,17,4,9,9,4,횡단중,4,차대사람,8,화물차,24861,1,2,1,0,0,1,보행자,2,신호위반,17,5,횡단보도상,5,단일로,24861,8,1,148,서울,서울,96360,108,서울,00:00.0,-0.8,0.8,2,50,85,1,0
25595,00:00.0,1,토,승용차,승용차,10,16,148,20,1,11,3,12,12,3,주정차중 추돌,3,차대차,10,승용차,25595,1,4,1,2,0,16,승용차,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,25595,10,16,148,서울,서울,96381,108,서울,00:00.0,-3.1,0,3.2,270,79,1.7,-1.6
25272,00:00.0,1,수,승용차,보행자,10,1,148,20,1,11,4,15,15,2,기타,4,차대사람,10,승용차,25272,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,25272,10,1,148,서울,서울,96479,108,서울,00:00.0,-10.3,0,2.2,250,27,1.7,-5.1
26313,00:00.0,2,토,승용차,보행자,10,1,90,20,1,9,4,9,9,4,횡단중,4,차대사람,10,승용차,26313,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,26313,10,1,90,인천,인천,102299,112,인천,00:00.0,22.7,2.4,2,90,100,0,23
28749,00:00.0,2,토,승용차,보행자,10,1,90,20,5,16,4,15,15,2,기타,4,차대사람,10,승용차,28749,2,2,0,0,0,1,보행자,20,안전운전 의무 불이행,16,5,횡단보도부근,5,단일로,28749,10,1,90,인천,인천,103138,112,인천,00:00.0,16.6,0,5.3,290,74,0,15.9
27488,00:00.0,1,수,승용차,보행자,10,1,44,16,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,27488,1,1,0,0,0,1,보행자,16,과속,6,5,기타단일로,5,단일로,27488,10,1,44,강원,원주,112866,114,원주,00:00.0,6.6,0,1.3,200,66,0,8.1
22623,00:00.0,2,일,승용차,보행자,10,1,165,20,1,9,4,9,9,4,횡단중,4,차대사람,10,승용차,22623,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,22623,10,1,165,경기,수원,123128,119,수원,00:00.0,-7.5,0,0,0,79,0,-5.4
26729,00:00.0,1,일,화물차,0,8,17,148,20,5,6,2,2,2,2,전도전복,2,차량단독,8,화물차,26729,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26729,8,17,148,서울,서울,95395,108,서울,00:00.0,9.4,7.5,4.6,90,89,0,9.3
25902,00:00.0,2,수,승합차,보행자,2,1,148,20,5,6,4,15,15,2,기타,4,차대사람,2,승합차,25902,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25902,2,1,148,서울,서울,95479,108,서울,00:00.0,4.4,0,3.8,270,51,0,3
26077,00:00.0,1,금,화물차,보행자,8,1,148,20,1,9,4,15,15,2,기타,4,차대사람,8,화물차,26077,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,26077,8,1,148,서울,서울,96022,108,서울,00:00.0,-5.1,0,5.4,50,71,6.3,-0.5
26086,00:00.0,2,화,승합차,보행자,2,1,148,20,5,6,4,9,9,4,횡단중,4,차대사람,2,승합차,26086,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26086,2,1,148,서울,서울,96108,108,서울,00:00.0,-8.2,0,1.9,270,63,5.7,-3.1
26514,00:00.0,1,수,승용차,화물차,10,15,148,20,5,6,3,12,12,3,주정차중 추돌,3,차대차,10,승용차,26514,1,1,0,0,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26514,10,15,148,서울,서울,96139,108,서울,00:00.0,-8.8,0,0.3,0,73,5,-3.7
25985,00:00.0,2,금,승용차,보행자,10,1,148,20,5,17,4,7,7,4,보도통행중,4,차대사람,10,승용차,25985,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,17,5,횡단보도상,5,단일로,25985,10,1,148,서울,서울,96180,108,서울,00:00.0,0.3,0,3.5,70,55,4.5,-0.6
